order_id,customer_id,product_id,order_date,amount,status,region
f5517659-ed86-a0c9-7dea-9676ff6fb946,e10d1490-7c8c-9267-3c55-ad3a4ed992e0,67c2e684-36ca-9390-96a2-e79d6576d828,2026-01-06,4247.25,delivered,US
560b63a9-2a36-856d-cdf5-a57f9c4e7e7f,,97ec147d-53bf-a311-9915-5bef28c0ce9b,2026-01-13,4265.99,shipped,US
7e1e35dd-6db4-f81c-8a55-b7c426696e53,022c6449-bcc8-39fb-cbd3-63a5151248e1,f855ddab-ef33-2684-17a1-f56ee5865a54,2025-12-03,3239.85,shipped,US
5de470f7-d7f4-d848-fbd3-d5384a9ab305,222bf62a-085e-0518-2d75-6dd378a118df,d3a65f0c-eb07-8653-af87-8674adc1e2f7,2025-12-03,1786.26,pending,US
ff0e88ea-09f8-1e6f-1997-b85154842b4d,4f4cea72-e493-c415-2a4b-f5dc0a599c13,0a1d9238-fcf9-abbb-1514-9d1a95368ae6,2025-12-14,1.08,shipped,US
97e71b55-446f-c213-1b87-a4287d883d25,fe54c772-d2fe-2d04-640f-ac70e5a5788e,86adab8e-d63b-ca59-9d8d-27524a9b0dc7,2026-02-21,4159.01,delivered,US
c6acdcaf-a4ba-0ef5-284a-f9d8428e31ed,da36967d-9b2d-ceee-765b-b06910a012b2,7f151663-189b-5535-83cf-ed3bb32f7256,2025-12-15,1118.97,delivered,US
cf6de802-7900-4406-b1e5-8a8829adb01d,aa3e009c-56b2-43cd-da26-ec8964b56f4e,8245b08f-f3a2-e957-5bd7-2a7c73d79809,2026-01-22,1468.27,processing,EU
4f2ffeb3-d8dd-0b26-fc0e-a898cb5475bf,3c31285d-ee35-0ed7-ce95-50866b000e3b,3d9d49d4-35e6-6d4c-539c-b0bbaa8fb624,2026-01-02,743.61,shipped,US
ff8bb891-1b90-8e3f-25ce-5ac51e22c6b2,e0094827-9672-663f-0f0a-1d5b14570a44,b9076ff3-263a-484e-2048-ba6e72ec6f04,2026-02-21,1412.38,delivered,APAC
b7f8d284-3d3f-c0e0-944b-0f0751e844c9,,1f63ed1f-68ed-eed7-6f72-1a947b49ecf3,2025-12-10,3341.35,processing,APAC
79257d0f-e545-5ccc-35b3-9c0eb588489e,effbd197-4d73-a782-9671-97ecbab8ad70,281269bc-5d3c-d2be-08a9-7c0fa7fb859f,2026-01-11,957.45,shipped,US
cdba8621-da62-a307-d753-ba9908087cc4,,d0013b99-2fc2-8f20-63ba-24b1408eff3d,2025-12-29,2317.53,delivered,LATAM
f7797643-beca-c08c-53b0-4133d0d70956,2205f294-7319-c9c0-52d6-1c9adcd1ad00,5095f881-a88d-37de-6c1f-0650b517272d,2025-12-20,4340.67,shipped,US
7ca51928-17dd-0691-6a71-efda402758b2,f44c5255-2a07-a49f-c880-3baede823285,25ee52db-55a5-7ad7-fd05-bd92e0222432,2026-02-25,4421.10,shipped,EU
2e361846-b885-5367-33c7-024de84543c7,4721fbe9-f502-0e2a-7ecf-c2269a9a9f1b,025c9425-c557-13d3-09d7-cc9c6af98a8b,2025-12-12,1803.64,delivered,APAC
f82258a7-d306-e664-c585-7b6b7b98ac6e,1ac6e2bf-00b3-6478-5651-6ab65f7e7e7d,25d69a97-3608-24da-33a3-7a7480469354,2026-01-19,3401.78,processing,LATAM
640445a1-87e7-099b-4600-8f33814671a1,,972a355c-fe5e-9b1c-875b-2fe1e3bbeeb7,2025-12-14,4632.89,shipped,EU
b81768f8-f6d2-0b48-7477-c4440a17c5ac,ccdf1d3e-bb34-94d1-f327-33efc50bd5b9,89ee49ed-4a4a-1b64-8c10-43d4974a25a0,2026-01-03,222.58,delivered,US
d45d91e1-7979-fbb2-1013-8f7ecab5e9f3,f70fdc0c-a085-df47-96dd-b15968473103,76aac248-edd6-1dd7-6ad0-9369e0d3f7c1,2025-12-15,2859.49,delivered,APAC
09e8ede2-da27-77af-a6ed-0e6be43a3562,4cdf5063-43c3-6988-7303-7257390ff1c0,e78579d2-ab1e-5fcf-3abe-bcc1d115a0ca,2025-12-18,1270.72,shipped,US
3d2dca86-7302-0b26-d24e-4a96f3b6d5ae,38c7f236-0a61-19f6-3aae-37b587dec2ea,0c3a3ed8-6e15-2f71-0093-7ba065a07e43,2026-02-21,4011.96,delivered,EU
de590698-8072-cee2-042f-14df6ab075bd,f09e64ef-8bea-6f03-e645-3b43d07e22a1,c44ba50d-cb6c-da6e-bb95-8291f3dd69d1,2025-12-11,3939.97,cancelled,APAC
a94a3567-88ba-1f6f-36a2-560794866e3c,fd267a93-7f23-82b5-0d1b-293ba9cef593,1da9c3c5-c798-c498-499d-58308d676a99,2026-01-31,4628.15,delivered,APAC
af61aae1-03a3-5aed-3344-0c51a7f655fb,8b8943fd-2d5f-62b0-541e-4d9cb9c8ddd8,a5978064-542a-965f-1465-b4666df3be7a,2026-01-30,4732.89,shipped,US
4ad5433b-a84f-1cf1-2b45-11214218f371,bb23e712-bfd9-5996-ee5b-6379213fa67b,296fc0d7-6a63-2a6b-41d0-d034abfbcc17,2026-01-07,1020.47,shipped,EU
b109e971-8ad5-7402-ff75-659e4f3ae530,49ed6369-ee86-9beb-c3dd-1d6a18fc9899,1383883b-118f-1972-a396-fc578c76560f,2026-02-11,4366.11,shipped,US
cb5f8951-c534-f723-c756-94ac10e436c9,,f713a7f8-4522-11a8-f1c1-d53bc229a415,2026-02-08,566.86,delivered,EU
82c273a9-771d-b808-88db-039cc78fc57d,d5cf18c2-c418-8fea-801e-59011f16a10e,9d47172c-ab01-f101-7b32-aadb1f41c851,2026-01-26,3927.49,delivered,US
40121516-f1e7-a280-8b99-12823075f9af,ce7d765b-634c-25ea-2d28-746a5a6df285,e9f407ee-e932-0c6a-04aa-8f68b9ae4292,2025-12-13,4021.88,cancelled,US
d0b21f98-85a7-797f-290c-07eb5793f195,2553ff33-298b-fa25-103d-24cffdfbc585,7a8b737a-31b5-276f-88e9-41fdb0850679,2025-12-12,1756.92,delivered,EU
cfd2be23-c69e-e73d-832d-f0cccea993a0,1a8385f9-6eb1-de50-c1ba-c834caec1d2d,30ad41bb-2ae2-c9d1-365d-395b67079421,2025-12-13,3187.45,cancelled,APAC
d5a28613-3a0c-5dc9-bea1-7713fe36b4bf,f9e421bc-1120-653d-b285-d65bbf6b8493,c7e03fad-e9b2-af2e-ef0d-44d7a832d652,2025-12-29,2787.29,delivered,EU
73f1df26-0950-2a6c-0abe-31afe6647803,32f9130d-5e6e-5122-a47c-acbf527c9dea,5afce6a6-9229-13f1-00f3-e86630260bb1,2026-02-28,4938.31,delivered,APAC
dcac7b04-50ae-fe0d-f836-a3b001e7719c,d667a724-bfee-7aef-6a60-6a4b56b6b8cc,d7d050be-2253-0aa4-15d1-52b076a6b583,2026-02-18,2973.25,pending,LATAM
8d35f50c-ff02-bf74-8db7-c0207e8d6bb3,7932b233-22c1-d7a1-97c7-58391dd28b24,1ea822bb-5738-5567-c2f7-2b1fb9d4d2d3,2025-12-13,4054.15,pending,EU
dbd0f097-09f7-e468-4b1f-a0286cf6c879,d27960a4-897e-2ce5-4fe3-0b6d3efc5196,4cda3e1c-f065-7d73-0e0e-c75e1b48732f,2025-12-07,4820.39,shipped,APAC
d9885d2a-5706-62ce-47d9-dd10272d6ace,ffd0dce0-612c-3b0d-d0d1-4782421ebad4,f9a21729-130b-b2a3-fb37-2648697ac96d,2025-12-25,1818.93,delivered,US
53e7ad02-48ff-eea5-fb33-740c06b19eec,05d1c7ad-6828-b0b7-4cc1-032dbd16c038,de97df42-17d3-d848-b638-8b9c2f4d7d4a,2026-02-13,4657.05,pending,APAC
c49b9178-43a2-99e4-f981-f289185c39ed,1d061735-5cce-e873-19a1-a2d1da007c08,1fac9217-e36e-bb7f-517c-e0825572f1b3,2026-02-07,2882.06,pending,US
c13d3c53-8cda-74ec-c2b8-efc0d76a64da,4fbdb622-46c9-ae33-0c90-6c013b44dabc,1464cda8-dbf7-fa26-e9b8-9caf8a930d39,2025-12-22,4676.05,processing,EU
6755978d-e534-1283-19b6-27b54c2bfa96,a86c1d88-8d67-e82c-e804-8c914c15b7ec,4fd82aba-0a6d-c4ac-ee48-1499c096dbe4,2026-01-08,464.85,delivered,US
969b1bad-f1d7-99af-f2f0-9a8c1825068b,11997084-230b-5490-0d53-6045bdb85b97,7a1b2bb4-e432-f23e-1b59-200c0106c378,2026-02-25,2346.12,delivered,EU
e52053b6-8faa-2da8-f08d-5f51974232a6,28a79260-43a8-007e-1b5d-34498abe2e04,55852445-14fe-88bc-3f61-2028cb4a9aa4,2026-02-09,925.65,pending,APAC
ba8f4592-37ea-3bed-7866-9ba9044ffc73,cfef7fd7-a17e-a816-1a97-793bdddf8a27,bce4808b-2b5b-ce12-206c-e216b54a126d,2025-12-05,2548.43,delivered,US
c6b92071-bad7-8868-cb6e-e77493a2014b,45f7eef8-e004-c471-85e1-b28dae70f6f5,8c2d23a9-7e1e-7e84-3003-4603d782d6a7,2026-01-31,296.87,shipped,APAC
22deb12c-5821-f077-4aee-ccef871caa58,d334dce9-3145-d4c5-6370-e0f7aab8cc30,695ae210-973c-b616-f945-cfd4678ea95f,2025-12-18,1438.32,shipped,APAC
9af20d53-a5f9-7430-4147-a2026b93cfe0,b4f7af31-1fe8-fbe4-e3ba-b56cdb2bfd4f,1d5720cd-fa52-23bb-005f-33377f67c68a,2026-01-10,2953.69,cancelled,US
1eb6d3f0-9488-41cb-a40c-d0eed07f8c45,2f3214c2-939d-1b61-20d1-20aeb0f908d2,21e8265a-3fb0-0e1b-abc8-36cff798bd22,2026-02-25,1154.29,shipped,LATAM
37d7bd4a-f718-a6ad-2209-cd5f650c4a03,af1f1779-127b-a660-bb33-5cf70beba1de,9317545d-1cd4-3dff-f59b-39fa46cbeb60,2026-03-02,3259.27,processing,US
72737998-34d2-44cd-5763-2be71b61508e,69d1b037-0385-c534-b23b-be88d478f5dc,a5e0ecfd-b96c-a7ff-25a0-f9e224f6548d,2026-02-15,4344.01,delivered,EU
3398b604-a9c2-371e-7183-6f01466aa217,ae2917c1-84d4-65df-a8d6-514760f41905,34efa156-255a-b787-a292-bd6cdb95e988,2026-01-12,1765.90,processing,APAC
408a5d2f-0c86-e6b6-6ffc-c6e5461e24a3,f2fb094a-7d29-6f9c-7d6a-f5c43e2613ab,289a580f-76ad-57f1-6eec-50cb00c85e9a,2026-02-23,3906.97,shipped,LATAM
49869729-e19d-4f0a-1c44-413569d4de06,342ed9b4-4a00-ae99-8637-584475707bd6,2d53cf30-4782-0b9c-488f-edb62404c66d,2026-01-07,3845.27,delivered,LATAM
396cc19c-a4ed-91b8-4d9e-3b99590c3cdc,7455767a-9623-d848-10b7-2ccf87935d69,dd252141-b03d-01eb-336f-c177730825d1,2026-01-26,4197.34,delivered,US
c7f020cf-0463-aa5e-222c-2fd2e7a166d2,70293dbb-3876-fdaa-7af8-3c9f2913cb76,6273f164-7c64-1c58-a52d-29463c03032c,2026-02-02,4932.47,pending,EU
85a3a473-5eee-fb7f-b8a3-5c0c44866697,1c1d73b3-250a-8bc0-ef19-117fa452cdef,45957a60-194d-397d-b09d-cd19413b4e20,2025-12-08,2582.41,delivered,LATAM
3dc0f8cf-1b6c-2937-e282-d170f5080d9c,91312064-101e-a7fb-0532-5a3e6759d978,cf492a27-4089-8b7c-4866-7469e6162980,2026-01-30,3788.69,processing,APAC
2ed5a161-ebfc-e2d6-87a8-cadfeca77d15,cc8ae9ca-930c-c62d-9d14-8109db18fefb,87407d86-fa3a-4705-7f3d-cbf9a0a51b74,2026-03-02,745.49,shipped,EU
005fb765-575f-3108-9165-3dbc6b732c7a,8dca94bd-c50a-2d22-b08c-19fac4bbf711,1bc47161-2ff7-9a57-3183-eab07b2413e8,2026-01-22,3604.41,delivered,US
ab7a63e3-66e6-6f92-a0fc-1ea83310401b,9610b3cd-459d-f649-cdf9-d1d6b22ed234,90b1f965-9a00-a4e2-f5ed-6b7fd7876a50,2025-12-20,1784.44,delivered,EU
560dcb39-db98-8c39-0bb9-c606532086af,3eb0b8d1-e3e7-e32d-323e-ab009fe70bb8,3dbd210b-c249-0241-78ac-9c5e5b5c87cf,2025-12-24,1667.15,shipped,EU
e55b5c65-90ae-41e4-1a6a-d16913865151,b0921979-0434-d8b8-8ffb-c222f51ed666,ddd652a8-6925-f2d5-3b36-c46e2312271f,2026-02-25,1024.80,delivered,EU
8c6ef4cd-f9d6-5e8e-fd61-de15ae53719c,1a44fca1-1296-2c6d-bd15-e59bfef6f9d7,3881e713-22be-a0bc-b7eb-178670f7cd82,2026-02-03,1092.36,shipped,US
47c9021f-fdc6-dba9-1eca-80e968bd47aa,9666600e-eb0f-61a4-02fe-a0e241a722d6,73288280-e3ca-0915-96b0-356ca49ce87c,2026-02-04,467.42,shipped,APAC
bf153b90-8971-b1bb-992b-ba0eca857fe4,4014c0f8-ce2f-baf4-17f0-48021e684eac,3dbff049-c2cb-0bc7-f032-9337a10d27dc,2026-02-25,2380.07,delivered,EU
b2247627-c1e0-248e-a844-9e0b2ac2fc1e,,d7906117-ed1d-4adb-01a0-960bba89c34b,2025-12-30,4085.33,shipped,EU
ecc06aeb-3ab5-51e6-9537-927280f2835e,16b5b5fc-199f-bb17-54ab-a577e3311ee6,6d56ccd8-0006-16d1-4715-60e4935f6c60,2025-12-03,1744.80,delivered,LATAM
fb0f79e5-18f6-7e0c-bd28-98b006e2e080,2a0f31e4-b229-0f1c-8e68-d0c173cd9709,aad414ad-0577-f0c3-925b-3545a0909a10,2026-01-26,962.73,shipped,US
3298d758-3585-ac00-d3c8-74bd32239f5d,2dec9b01-bb81-33fb-0b92-8003bccb296d,0fafba84-75fa-99f2-4b85-1e2621f3eb6f,2025-12-08,2247.34,pending,US
e988a44d-b9ca-5928-1e2d-22f6080fc9b3,,a08ba0ef-5ddc-46f0-3444-10e5b95c1eda,2026-01-23,4173.73,delivered,US
01f39146-60ca-40ea-7946-5f6628b8bcc2,e6b23125-d568-192f-1032-5480b01b5658,8874a1c5-08fe-3f40-5fe1-91732bdf3df4,2026-02-08,3422.20,delivered,US
1bc2b4b4-6a40-e733-275b-7c2c12be16cb,36378db3-2854-2b64-c3b0-de8615b73e01,d006862a-b31e-b8f5-3ab0-98476f4327cc,2026-02-09,1330.71,delivered,LATAM
97788819-ee9a-fb6b-e6a2-4a40f3310760,87e6d238-ad59-2953-e242-97fc8e144e1f,95eb3914-eac9-8c18-f63e-7ed4e6233aa1,2026-01-19,4431.94,shipped,APAC
2c110a43-6cc5-5999-72f5-80bdf42050e8,3730bf79-913a-27af-a917-9e028868b644,71f07cbe-cb72-8b16-d631-51519c672338,2026-01-26,1578.66,pending,US
67e39166-323e-ba41-0520-89dcd5eb6f69,c5954f39-cc5d-86e4-bbc1-0bbeed1c4d70,89131a4a-c5c6-5d8a-6022-7afc4ba82162,2026-01-02,4636.24,pending,US
b344dde4-bcac-4426-3ad0-190f0dc55340,e69cdb5b-2074-95ab-b1cb-e822cbee1876,1cf85fc4-db6f-df8b-f316-891d88964456,2025-12-21,2396.61,pending,APAC
89fd911f-2e06-e33a-8498-a96b0d8660ca,229da816-d113-8946-bcd4-2854b6630e4c,205d8635-cc87-858c-3b57-45dfe0345e68,2026-01-31,4540.01,delivered,APAC
56d00a82-1564-b478-8d62-0ba689fc17cf,3dd29956-12fc-ff49-e269-6a738b2dfd83,4278f61e-17f2-029c-899d-f4da866b5f44,2026-01-28,1660.39,shipped,US
cd88e44e-23c4-3184-348e-90aed680b541,d9a9a834-7d91-f485-6d7f-1aa30b44cceb,a2e13d75-b2e2-f3cc-3873-335fca3f48a4,2026-02-19,2589.78,pending,EU
c298823a-bcdc-99ef-1485-29498bf640ea,a244496a-b88e-33d1-6c10-36cd1249944e,ae6c3a9b-2a25-7ecc-75fd-7d83526443ba,2026-01-26,4963.76,delivered,US
b0ddbe62-aa35-b738-c67a-56e306fe8fcf,c7b13265-02f3-9ad2-c3f6-76020879a480,b91c6d9d-cf41-c7ca-dce6-15220632718e,2026-02-27,418.18,shipped,LATAM
30bf7f5a-b01d-e936-1527-690a14c08edd,95f9a545-a315-0039-ced7-430dbe00b0cb,19279b44-ce2c-f16b-f3fd-9e327b1463c9,2026-01-05,3918.25,delivered,APAC
069d887f-9ad8-cfa7-f7f9-0812bf9bd810,a17f2016-c997-5b86-0ea7-c6ed5f1d3663,5a744822-fd07-f913-2657-abb6b81f2807,2026-01-21,1895.23,shipped,EU
8bb7ecee-15c5-35c9-28c6-35ff42c40e37,4ac98d23-c0a5-c337-4a34-61e7a54680ad,ab0b74fc-99b0-6cf9-25df-a1fbd0116cb3,2025-12-19,2700.07,delivered,EU
c362f40b-d309-0fc5-2cfc-4fb4268c3b15,139c4fd6-c49a-cd85-e906-612085b059fe,c9ceacdb-9f24-c788-805c-c2d749fa68d6,2026-02-25,1570.58,delivered,US
06b868bd-77a1-cf7d-6f47-d6b681d42b2f,,00b73636-0c81-a3cc-9965-ef480b4d2de2,2025-12-08,1306.43,shipped,EU
466b9910-8411-69cd-b951-75be5c89158a,16b44b0c-576b-d523-a2fc-ab345868ffda,60b255bf-67ba-189d-2663-afff87b06378,2025-12-20,614.72,delivered,US
a94c8612-5e9b-e593-5257-06d0fd9c635d,3a540890-82fd-a101-44f8-01b9cc361369,d252f321-4f64-710a-5dbf-fb1f0c8b2089,2026-02-09,3925.70,delivered,LATAM
681f9515-0d93-d08b-7842-cbc6a0011ba6,0a148b9f-b6db-95fb-8d73-7aa20ab832ea,9a2363fe-6901-c88c-3d8a-3090353a044d,2025-12-14,2791.32,pending,EU
f3feb7de-a2e0-f358-c753-3bff9fd88e61,c5b9cf38-0459-be16-ffad-7df2c95995ec,869c4218-ecb5-5c92-db2d-0ffff047e4e9,2026-02-07,628.84,shipped,US
d5bbe3a4-40b8-7dc3-6444-ea5bdd811c65,1f564aa2-ed9a-7dd6-0c07-5053cd4f75e6,8e487a8c-e3e4-7946-1fcf-cb8e8750be7b,2025-12-25,3692.53,shipped,APAC
f2cd4e4b-8c27-7f18-2d6d-0a43a4ce98ef,db60cc10-f64f-98b4-4237-a5ffbbb890de,ee4f72dc-e165-6eaf-7f9a-3ca77940964f,2026-01-30,2578.32,delivered,LATAM
3e0299f6-448e-8117-6653-4f79106d2d9c,a5d274e8-8740-108c-300c-0f07c38bdbdd,24396800-10c6-9c57-ac49-b6e227a4f74d,2025-12-03,2000.42,processing,US
92489bee-858f-ab60-2bbe-35eab9da7480,,bb0570e4-aabf-222f-ab64-0937a52aea24,2026-01-22,2038.21,shipped,US
b8e55770-5e46-0f1c-2169-20d1b78cbafc,c1a8a33b-6b77-fe6e-e123-61753e22a676,6e4ebe99-8740-0c48-d854-83efb9a893f3,2026-02-03,520.47,cancelled,US
f209329d-4aa7-f4e2-63e3-1ac9d27102f1,0a707ba8-df9a-09f5-7643-5b4e1508faec,281ba827-63cf-3b51-a1b2-a7e5fb72025b,2026-01-16,4730.71,delivered,LATAM
3aa4ecd7-c9e5-8ebc-673d-4de02fc44d65,0ad56e56-df9b-87b0-ddc4-18d24a658a7d,5705b300-5e79-e796-acfe-02eab89b9722,2025-12-23,3415.92,delivered,US
7846e9c5-15a8-cb98-ab2d-96a005f4a2d0,baafe28b-e953-ab78-dd8f-5010f58f56a0,cac6a853-6943-dab7-4ec7-5bdc6094d74c,2026-01-26,4315.42,delivered,APAC
c5a435cb-05c2-08e0-eb05-6b48ea90f648,8155db84-87c5-577f-d091-9dcdf5c0b490,5e4d9d2f-1be5-2474-bb14-672039d26141,2026-01-31,2780.46,delivered,EU
225e75c8-f8f4-31f9-b9ba-04a854e08a94,4682ca38-fb78-0253-d496-1e602daf33de,b27b14fd-d4ed-c9d8-9c2f-33817736fb28,2026-02-23,3368.39,delivered,US
3d231e3b-4a97-a245-da5b-f081fe3d81d8,0eb9daed-a39a-d4df-afd3-ec8b4a298783,357ce81a-3754-85e6-ea9e-d20234634757,2026-01-16,971.65,delivered,US
38cd0ced-ba7b-c404-650c-5ea21f473751,b5790849-e22b-c2f8-50a8-ad59964d9921,1a282f20-ce52-9b86-2433-d80dce8437fc,2026-02-19,472.88,pending,EU
0c5f606f-8b5c-59ef-1faf-f7a0c991484d,e0ebb3c7-b8a3-f3fa-7769-44b886b5ca8f,3db87d15-32d8-aff9-f9c0-48829b40bb90,2025-12-17,457.10,processing,US
39c8a117-ffdb-88d7-52b1-731ba4df08c5,67adb841-227c-27df-377f-0ac27e19cad7,dad50f42-681a-035f-e1e3-d66c0a09bdc1,2026-02-26,3616.81,shipped,LATAM
fdcdd45c-53d3-2d79-f632-090ac22664f4,7f258778-8140-3ce5-c2e8-118f9ca3d9d1,f5f30d6e-7632-d4d4-1866-177e63abd48f,2025-12-28,4291.89,cancelled,APAC
2f50f0fb-e958-c745-02bb-657d022551d2,e44e923a-8643-eed7-dd30-24fcb864aaf7,ff4ca29e-06cd-3e3b-d202-6202356d9896,2026-02-27,2930.46,delivered,LATAM
eca0a912-861c-53de-98e1-e160d66cbda1,20be8394-8cbb-ca01-1cac-fd9f6a3eed4f,609626ba-b03a-c41d-3e90-11e8035bd879,2026-01-19,2361.37,processing,EU
f5dab6fe-1ea4-b89d-9898-2e99fa9fdbb3,d2b2cf4b-489d-3b8a-bab0-dbe0438e1bb9,eaab0629-6a5e-ec28-e86e-8c8db98b06f3,2026-03-02,4411.41,processing,US
0ed57c8c-e2c9-4a44-2248-fe755885dca5,cac5ebc7-9c18-17a3-5e2f-0318644a79cd,1227557d-9a8b-8524-4fac-a0ff13853f45,2026-02-15,4354.21,pending,LATAM
65a1ee9c-3b39-b8aa-39d0-eb014ad07831,8a0aeef0-1bdd-fef5-496e-186a93350c77,d68b717e-57cb-9719-7a33-67d087a6c63c,2026-02-27,2932.79,cancelled,EU
9b480ff5-3730-9e25-f10c-b4f0285d9795,b9138441-d0a0-5417-2bac-7c8931d83f78,12d0ff7d-25db-9dbd-817f-8e3b9a1a59cf,2026-01-31,2256.47,delivered,EU
befae203-b206-da83-0956-f0e5ef0c1132,415155db-179c-0a64-13a5-893a6b13ad0a,214b1e1c-4b40-3399-bb10-f0bedb768604,2025-12-26,2680.53,cancelled,US
3cd68ac3-5665-dd0b-cac2-9f1dc72c3764,0570ea72-a167-00f7-5de8-f62bd45f8e7f,6dbd4921-653f-4313-ef82-fab37e0c5286,2026-01-06,4831.44,cancelled,US
c7c22f1b-6d30-26db-20f8-260cbf10545a,1dd3c5d2-1892-7ebd-b195-6d6084f36ac6,0acae683-f058-2911-0499-9aebd8b6a5b0,2026-02-06,4374.15,shipped,EU
16a00e13-9b80-5cc7-e271-2ff865d8350a,63fdb07a-5c7f-9aef-3403-bfdfe28b40c6,06fb22ac-c342-adc9-df09-451fd173bd6d,2026-01-12,769.97,delivered,US
c4811514-2cee-1a3a-f3e9-d42f19960b40,367d9053-bec2-e40d-f0b8-1b2952044e75,572d3274-e5c2-2467-4107-e87337f66fc4,2026-01-16,260.27,delivered,EU
d8f148fb-a05a-53c4-7c42-43c71bd8978e,92714fea-6fad-7460-2ef3-8ed18cdfe58d,8fb6002d-c357-5ff1-6caa-4c8d7c3aaa22,2025-12-10,4512.09,pending,US
0a53d7c4-f68f-a05b-bfe9-efdb4a57b541,43874957-d4d6-1370-8645-1ddafbe22c49,e577e1b6-4dd3-5982-3dfa-45fa1da6f0f0,2025-12-22,24.81,delivered,EU
aac782ac-dce2-ab06-7a15-422e3cc7edc8,4c6694ab-57b5-3de2-31ae-84bec7be05c6,e4cb277f-bc95-a041-8cdf-b034e9a84c51,2025-12-25,682.48,shipped,US
9d506e83-5fd2-4b9a-a527-9af53bd6df9b,,1a3bc8d8-0dab-a507-1fc7-737cb94eb6f8,2025-12-07,1852.82,processing,APAC
90809121-fe41-bb81-5e45-295681e4ee99,0c286323-d27f-6d1f-9b0d-faab049f32c7,cda42f85-1099-5969-b521-d09594b22af0,2026-01-24,1428.83,shipped,US
2a64d46b-ceac-d779-9538-e0354157abec,fdecc58d-73fe-e1a3-fed0-24cbb6f37bd4,b4c70241-990c-b8bf-c197-8cb867218261,2025-12-19,3118.88,pending,EU
a8222853-c7d0-12b0-de9c-cb516038e284,ceddadec-929d-778e-9fde-2d5fc441c3db,a449aefa-8d7d-a747-d48d-5f9a4be1a297,2025-12-15,3797.48,cancelled,LATAM
e39f6cc7-16f3-9bed-74c9-abd9daacfe2b,fb32440e-c2d6-6d46-ada3-b63dad0858c6,890719db-252a-95db-4ba9-008d85afb680,2026-01-15,2896.40,pending,APAC
c5b56b89-0572-2bc5-4b5e-4a401a5a8977,90ba1d38-5492-112f-259d-537f3f8a16b8,91c98ab6-4f41-8193-e328-9c3a801cbac1,2025-12-13,3961.49,shipped,US
d1c1f266-ce9c-a015-c7c4-0854d6d4eb06,2f592f3e-1bbd-2513-30bc-76c4e3fa6893,242bba10-c7d0-b0d1-4b5f-df7039185b72,2026-01-06,2021.07,pending,US
27ae2220-7915-0e99-8ed3-1834fd721fc2,05e0c019-b31e-120d-9f49-ab896866d52e,7509d8ba-1e22-ade1-a3e6-bbfd65e2ebba,2026-01-08,4861.71,shipped,APAC
fea42063-f16a-8348-8fc8-ed534f3b81d6,3745abe5-bfd0-96b4-2c85-ab3f712636bb,9b52ba4d-851e-4fe8-3a65-70b5b9725caf,2026-02-02,1628.90,pending,APAC
23763f57-852c-62ce-f337-7b9ee60587ef,3e7447a2-a672-d32f-5c9f-0999e869839a,c1cb8d69-8fa7-bdec-e5a6-1a06a8422325,2026-02-28,4179.86,delivered,US
fb4a0283-1e28-7c97-a9e0-917fe324f5db,685018bf-f5c3-e7f5-583d-2337e5b23a6d,90f6edce-b1f4-e511-e6f9-c201247803a1,2025-12-14,2170.75,shipped,APAC
5bd537b1-c35a-dde3-972b-cd8d67fec003,25b1ad19-c8b9-3543-d956-3604cdf94cb5,6f242a0f-2588-61bb-ad32-a7c68b64612c,2025-12-08,1330.20,pending,EU
d4476a01-ec67-f7b7-12a3-4b04a15ecdba,682c3bb2-583f-66bd-60d8-039e92aa71d5,7b5fb427-8fd1-bc4e-03d2-a7ca377533ab,2026-01-07,491.27,processing,US
fb0059ff-563b-f6e0-924e-48b4504e4b66,874c146c-cea6-c978-30b6-9f93c438c125,407e8506-1ec4-816d-c01b-a459ec7fdc2e,2026-02-06,3886.10,delivered,EU
824fdf53-d98a-1a6f-4f8c-d57dc5ecd23e,cbd93d47-966d-b02f-3d98-03952621b899,0a6246b9-e624-76fe-a044-3dc9459b556f,2026-02-27,4162.65,shipped,EU
6f2ae2fd-838e-dbe4-da2a-4996aaef7529,01aadb80-0040-1b20-3946-ad23c098e2b4,e29eae63-e847-5ebd-6403-24f099b351a6,2026-01-12,313.03,shipped,US
631eb726-c364-9c91-faca-60d4d56e0949,,14ca728c-1336-eb28-33ba-1e1b80ff8beb,2025-12-07,966.67,pending,EU
10f3f41f-f202-0876-0c44-3b8c068634e7,dabd385c-d2c5-69ab-f830-aa05d2d4dd05,9cb076a2-0e55-1d71-871e-b65c600c8bc0,2025-12-10,1396.24,delivered,APAC
6864fe6b-7400-c7a1-0de8-25b25246cc34,bcdbe579-db9b-318b-12ba-cc109b45caa9,a1295a39-dce6-ea64-2d5c-4588c60e35b6,2025-12-26,979.51,pending,EU
387364c1-5e4c-e90b-badf-bb750ce06819,24c61f93-a081-9bf5-6940-240ca45ee904,044e2d9b-4526-aeed-47a0-fcdaa333639f,2025-12-29,2203.25,pending,US
23c560d2-e2ab-e6e3-72f3-4ed1f163ebe1,b6dd5f35-0ee5-03e3-298d-4c4564076750,dceea2eb-c351-c359-6739-6010b9dc86a9,2026-01-09,3356.97,pending,US
7df9e116-df58-c65f-bef0-e0f11791de3c,cc7570cc-8e32-ebbf-04fb-7e52583475e1,79613250-d375-2185-a019-89d1b998d301,2026-01-12,4615.45,shipped,APAC
